Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Cell Line],Proprietary Compound,Compound Concentration (microMolar),Compound InChIKey,Compound SMILES,Comment [Gene Identifier],Comment [Gene Symbol],Control Type,Channels,Score,Has Phenotype,Phenoptye Annotation Level,Phenotype,Phenotype Term Name,Phenotype Term Accession
1093670866,N15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Stimulator Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,684.7424927,,,,,
1093670866,N16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,33.28501511,,,,,
1093670866,N17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,58.57344055,,,,,
1093670866,N18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,39.21028519,,,,,
1093670866,N19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,48.50088501,,,,,
1093670866,N20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,74.31580353,,,,,
1093670866,N21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,43.17063904,,,,,
1093670866,N22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,53.08304214,,,,,
1093670866,N23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,79.3575592,,,,,
1093670866,N24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,50.81458664,,,,,
1093670866,O1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,55.99669647,,,,,
1093670866,O2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,66.81416321,,,,,
1093670866,O3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,53.59831238,,,,,
1093670866,O4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,64.59835815,,,,,
1093670866,O5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,70.90220642,,,,,
1093670866,O6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,39.08385849,,,,,
1093670866,O7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,78.91947174,,,,,
1093670866,O8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Stimulator Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,672.7895508,,,,,
1093670866,O9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,64.24925995,,,,,
1093670866,O10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,47.14639664,,,,,
1093670866,O11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,51.36861801,,,,,
1093670866,O12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,40.224823,,,,,
1093670866,O13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,36.9164772,,,,,
1093670866,O14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,55.02199173,,,,,
1093670866,O15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,64.92756653,,,,,
1093670866,O16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,66.20558929,,,,,
1093670866,O17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,49.92773438,,,,,
1093670866,O18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,49.36426544,,,,,
1093670866,O19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,60.0271225,,,,,
1093670866,O20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,50.78610229,,,,,
1093670866,O21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,49.58848953,,,,,
1093670866,O22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,44.31503677,,,,,
1093670866,O23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,68.68803406,,,,,
1093670866,O24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,75.49710083,,,,,
1093670866,P1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,98.73630524,,,,,
1093670866,P2,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Stimulator Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,678.6695557,,,,,
1093670866,P3,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,74.0549469,,,,,
1093670866,P4,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,89.55541992,,,,,
1093670866,P5,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,66.24998474,,,,,
1093670866,P6,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,52.57003403,,,,,
1093670866,P7,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,67.8795166,,,,,
1093670866,P8,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,59.68178177,,,,,
1093670866,P9,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,64.13231659,,,,,
1093670866,P10,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,70.41300964,,,,,
1093670866,P11,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,67.28990936,,,,,
1093670866,P12,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,60.859272,,,,,
1093670866,P13,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,77.67435455,,,,,
1093670866,P14,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,60.6031723,,,,,
1093670866,P15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,51.97555161,,,,,
1093670866,P16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,63.52209473,,,,,
1093670866,P17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,122.1684189,,,,,
1093670866,P18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,74.94756317,,,,,
1093670866,P19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Stimulator Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,705.272583,,,,,
1093670866,P20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,79.4974823,,,,,
1093670866,P21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,75.59283447,,,,,
1093670866,P22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,66.84224701,,,,,
1093670866,P23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,59.85098267,,,,,
1093670866,P24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,empty well,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,,,,,,
1093670842,A1,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,76.6407547,,,,,
1093670842,A2,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,,,Stimulator Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,815.2902222,,,,,
1093670842,A3,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,85.12548065,,,,,
1093670842,A4,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1014828203,30,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1194.143555,,,,,
1093670842,A5,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1014828203,10,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1425.269653,,,,,
1093670842,A6,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1014828203,3.125,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1224.035645,,,,,
1093670842,A7,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1014828203,1.25,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1288.127686,,,,,
1093670842,A8,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1014828203,0.3,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1026.350098,,,,,
1093670842,A9,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1014828203,0.1,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,291.7900085,,,,,
1093670842,A10,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1014828203,0.03,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,89.29169464,,,,,
1093670842,A11,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1014828203,0.0125,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,108.7718201,,,,,
1093670842,A12,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,101.8857727,,,,,
1093670842,A13,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,,,Stimulator Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,827.3848877,,,,,
1093670842,A14,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,120.1638565,,,,,
1093670842,A15,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1014828203,0.003,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,95.82152557,,,,,
1093670842,A16,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1014828203,0.001,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,116.5981369,,,,,
1093670842,A17,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1014828203,0.0003,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,85.61698914,,,,,
1093670842,A18,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1014828203,0.00003,,,4914,NTRK1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,89.47901917,,,,,
1093670842,A19,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN0024162635,30,,,3456,IFNB1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,820.2350464,,,,,
1093670842,A20,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN0024162635,10,,,3456,IFNB1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,889.6295166,,,,,
1093670842,A21,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN0024162635,3.125,,,3456,IFNB1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,856.8703003,,,,,
1093670842,A22,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN0024162635,1.25,,,3456,IFNB1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,909.5059204,,,,,
1093670842,A23,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,,,Neutral Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,74.39151764,,,,,
1093670842,A24,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,,,Stimulator Control,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,773.3789063,,,,,
1093670842,B1,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN0024162635,0.3,,,3456,IFNB1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1156.874512,,,,,
1093670842,B2,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN0024162635,0.1,,,3456,IFNB1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,712.4549561,,,,,
1093670842,B3,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN0024162635,0.03,,,3456,IFNB1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,95.43465424,,,,,
1093670842,B4,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN0024162635,0.0125,,,3456,IFNB1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,108.5814819,,,,,
1093670842,B5,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN0024162635,0.003,,,3456,IFNB1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,88.48055267,,,,,
1093670842,B6,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN0024162635,0.001,,,3456,IFNB1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,89.25105286,,,,,
1093670842,B7,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN0024162635,0.0003,,,3456,IFNB1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,75.1108551,,,,,
1093670842,B8,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN0024162635,0.00003,,,3456,IFNB1,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,74.18533325,,,,,
1093670842,B9,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1106277088,30,,,8325,FZD8,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1463.645752,,,,,
1093670842,B10,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1106277088,10,,,8325,FZD8,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1346.888916,,,,,
1093670842,B11,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1106277088,3.125,,,8325,FZD8,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1294.67627,,,,,
1093670842,B12,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1106277088,1.25,,,8325,FZD8,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,1359.100098,,,,,
1093670842,B13,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1106277088,0.3,,,8325,FZD8,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,540.0862427,,,,,
1093670842,B14,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1106277088,0.1,,,8325,FZD8,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,125.9729156,,,,,
1093670842,B15,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1106277088,0.03,,,8325,FZD8,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,91.69359589,,,,,
1093670842,B16,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1106277088,0.0125,,,8325,FZD8,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,67.76422119,,,,,
1093670842,B17,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1106277088,0.003,,,8325,FZD8,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,79.62814331,,,,,
1093670842,B18,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1106277088,0.001,,,8325,FZD8,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,66.71013641,,,,,
1093670842,B19,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1106277088,0.0003,,,8325,FZD8,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,65.15435791,,,,,
1093670842,B20,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1106277088,0.00003,,,8325,FZD8,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,109.4780807,,,,,
1093670842,B21,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1044003383,30,,,4780,NFE2L2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,191.5522919,,,,,
1093670842,B22,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1044003383,10,,,4780,NFE2L2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,485.6662903,,,,,
1093670842,B23,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1044003383,3.125,,,4780,NFE2L2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,857.5946655,,,,,
1093670842,B24,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1044003383,1.25,,,4780,NFE2L2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,678.7744141,,,,,
1093670842,C1,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1044003383,0.3,,,4780,NFE2L2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,144.3815918,,,,,
1093670842,C2,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1044003383,0.1,,,4780,NFE2L2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,80.35671997,,,,,
1093670842,C3,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,SN1044003383,0.03,,,4780,NFE2L2,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet,74.45431519,,,,,
